Data,ETH,BNB,SOL,SUI,AVAX,TIA,MANTRA,NEAR,SEI,ARB,GMX,FLOKI,MANTA,FET,NOT,ATH,GALA,VENOM,FOXY,SHRAP,COREUM,ASTER,FITFI,UOS,BRISE,NATIX,SOIL,SENATE,MUBI,LUNC,TOKEN,GNS,RSR,WOO,AXS,L3,MORE,RIZ,LINGO,LUMIA,ZEUS,SIDUS,MLC,CARV,MXNA,0g,BLUAI,MANTRA.1,PUMP
11/02/2026,1948.3,600.8,80.88,0.892,8.54,0.302533,0.0107072925,0.955341,0.07032,0.106773,5.89,2.877e-05,0.070294,0.151555,0.0003752,0.00544119,0.00384575,0.02808008,0.00028265,0.00077324,0.052509,0.649553,0.00061361,0.00693219,2.0474e-08,9.298e-05,0.097108,0.00082476,0.0005018,3.352e-05,0.00324792,0.80965,0.00149049,0.01592403,1.5,0.00730835,0.0005582,0.00026713,0.00774944,0.060241,0.00935671,0.00013187,0.02235989,0.060146,0.00414907,0.513714,0.00680542,,0.001883
12/02/2026,1959.21,611.39,80.39,0.9225,8.79,0.324277,0.0117151175,0.983435,0.072425,0.111259,6.15,3.015e-05,0.076824,0.158458,0.00040151,0.0059169,0.00400033,0.02806809,0.00036505,0.00076555,0.04810646,0.699249,0.0006198,0.00685047,2.0879e-08,9.125e-05,0.102339,0.00083291,0.00051091,3.401e-05,0.0034207,0.840249,0.00159032,0.01682005,1.46,0.00779536,0.00064608,0.00025114,0.0081116,0.065766,0.0088109,0.00012476,0.02238577,0.064015,0.00415866,0.676493,0.00672891,,0.001926
13/02/2026,1943.41,600.7,79.17,0.9612,8.84,0.320328,0.0114548375,0.981194,0.075384,0.110692,6.13,2.965e-05,0.081451,0.158318,0.00039496,0.00584725,0.00390417,0.02778313,0.0003489,0.00063988,0.04577768,0.713037,0.00061759,0.00685414,2.098e-08,0.00011221,0.122044,0.00080761,0.0005189,3.272e-05,0.0032554,0.841565,0.00154569,0.01640071,1.35,0.00769513,0.00057776,0.00023317,0.00772577,0.064645,0.00782835,0.0001288,0.02185904,0.063349,0.00414768,0.600679,0.00666133,,0.002022
14/02/2026,2073.94,624.07,85.58,1.03,9.22,0.342161,0.0146265,1.032,0.075526,0.116733,6.38,3.101e-05,0.080843,0.169871,0.00040911,0.00668631,0.00414651,0.0277953,0.00036884,0.00066162,0.04272836,0.715245,0.00063584,0.00723729,2.1431e-08,0.00011325,0.116654,0.00102841,0.00054975,3.379e-05,0.00324857,0.887648,0.00163894,0.01764168,1.47,0.0078893,0.00063581,0.00024718,0.00793796,0.068534,0.00831241,0.00013262,0.02201981,0.069918,0.00413608,0.617391,0.00580968,,0.002223
15/02/2026,2087.6,637.69,90.81,0.9738,9.68,0.359046,0.01553,1.086,0.078572,0.120595,6.7,3.447e-05,0.078775,0.180754,0.00043078,0.00640396,0.00434717,0.02790883,0.00036793,0.0007325,0.04308319,0.73476,0.00067959,0.00746262,2.2098e-08,0.00011446,0.140406,0.00102686,0.00053929,3.535e-05,0.0034988,0.885705,0.00166224,0.0181274,1.45,0.00795368,0.00065725,0.00024133,0.00793907,0.068945,0.00860078,0.00013032,0.02205786,0.0679,0.0040322,0.683037,0.00578591,,0.002276
16/02/2026,1972.46,613.29,85.34,0.99,9.29,0.341,0.0149175,1.046,0.074566,0.11408,6.41,3.201e-05,0.079093,0.172238,0.00040636,0.0060109,0.00408138,0.02788241,0.00034257,0.00068475,0.04090278,0.718863,0.00067167,0.00738885,2.1331e-08,0.00011215,0.105711,0.00096535,0.00053457,3.513e-05,0.00335444,0.860953,0.00156377,0.01719623,1.36,0.00919952,0.00063751,0.00024603,0.00762158,0.065868,0.00784713,0.00012321,0.02228754,0.064535,0.00410019,0.628577,0.00540444,,0.00222
17/02/2026,1984.12,621.94,86.37,0.9684,9.19,0.343309,0.0151875,1.055,0.075052,0.114249,6.48,3.207e-05,0.080843,0.17256,0.00040163,0.0059489,0.00406225,0.02835908,0.00037896,0.00068699,0.03733204,0.715763,0.00066883,0.00743808,2.1722e-08,0.00010744,0.078665,0.00095663,0.00058325,3.452e-05,0.00325799,0.836678,0.00156831,0.01736859,1.39,0.00789187,0.00062896,0.00023533,0.0078698,0.069734,0.00823337,0.00012668,0.02235869,0.063926,0.00405086,0.653188,0.00539756,,0.002208
18/02/2026,2027.7,624.3,85.69,0.9304,9.18,0.34685,0.014615,1.053,0.075309,0.114068,6.6,3.211e-05,0.078623,0.17281,0.00040153,0.00607552,0.00408531,0.02815041,0.00036311,0.00070471,0.03943358,0.716478,0.00066844,0.00739495,2.1748e-08,0.00010549,0.087074,0.00093661,0.00055808,3.419e-05,0.00330404,0.848159,0.00155992,0.01761299,1.35,0.0079649,0.0006384,0.00022744,0.00788464,0.06863,0.00808902,0.0001237,0.02233393,0.065059,0.00407778,0.659738,0.00533756,,0.002114
19/02/2026,1971.57,607.17,82.03,0.9276,8.85,0.323101,0.015235,1.011,0.072215,0.104985,6.4,3.041e-05,0.072459,0.163832,0.00038057,0.00565371,0.0038652,0.02809527,0.00034942,0.0007172,0.03883711,0.695895,0.00064791,0.00728482,2.1679e-08,0.00010534,0.097891,0.00090355,0.00055488,3.468e-05,0.00325008,0.717736,0.00145942,0.01676351,1.23,0.00764446,0.00063555,0.00022137,0.00802143,0.063823,0.00806102,0.00012446,0.02222147,0.061784,0.00435612,0.610229,0.00533347,,0.00203
20/02/2026,1962.97,612.89,83.56,0.955,9.25,0.321488,0.01770375,1.015,0.070567,0.096059,6.8,3.008e-05,0.071999,0.164255,0.00038046,0.00555108,0.00383052,0.02802759,0.00034362,0.00075426,0.03962196,0.704549,0.00063467,0.0070064,2.1805e-08,0.00010629,0.10271,0.00104219,0.00055325,3.618e-05,0.00327387,0.709739,0.0014536,0.01706759,1.31,0.00763634,0.00066748,0.00022174,0.00787705,0.065117,0.00783413,0.00011166,0.02326061,0.060105,0.00430212,0.655974,0.0050976,,0.002094
21/02/2026,1964.71,626.71,84.35,0.9499,9.15,0.33726,0.01628875,1.071,0.070915,0.100433,6.79,3.076e-05,0.07315,0.166383,0.00039043,0.00563749,0.00395545,0.02730729,0.00034381,0.00086684,0.04042374,0.729275,0.00064609,0.00707516,2.2465e-08,0.00010542,0.102078,0.00082874,0.00053115,3.704e-05,0.00314534,0.743052,0.00151207,0.01865574,1.32,0.00741983,0.00067958,0.00022642,0.00873915,0.064722,0.00800882,0.00010203,0.02402317,0.067657,0.00432759,0.706873,0.00516754,,0.00212
22/02/2026,1975.8,622.4,85.11,0.9244,9.01,0.323788,0.017584,1.033,0.069987,0.096107,6.46,2.963e-05,0.07023,0.162484,0.00037597,0.00543553,0.00379866,0.02737601,0.0003422,0.00079283,0.03940408,0.708566,0.00062806,0.00695972,2.2404e-08,0.00010584,0.102906,0.00082156,0.00050796,3.607e-05,0.00311644,0.792903,0.00145258,0.01805932,1.31,0.00760532,0.00066005,0.00022053,0.00873922,0.061336,0.00835012,9.705e-05,0.0240537,0.063348,0.0042948,0.652755,0.00530368,,0.002067
23/02/2026,1880.81,597.74,78.78,0.8793,8.52,0.300356,0.01694575,0.999409,0.067341,0.092931,6.17,2.839e-05,0.064547,0.156014,0.00036284,0.00515278,0.0035715,0.02722254,0.00033555,0.00086944,0.03788208,0.700745,0.00059941,0.00669645,2.154e-08,0.00010399,0.103218,0.00071783,0.00050179,3.485e-05,0.00290165,0.756707,0.00138726,0.01636248,1.24,0.00717067,0.00066448,0.00020736,0.00860024,0.058703,0.01229606,0.00010044,0.02392466,0.060692,0.00429491,0.650595,0.00501806,,0.001906
24/02/2026,1833.22,591.65,76.95,0.8601,8.3,0.294728,0.015187,0.976452,0.065272,0.091223,6.14,2.775e-05,0.062976,0.151948,0.00035757,0.00491046,0.00345699,0.02612589,0.00032693,0.000831,0.03504693,0.696745,0.00057662,0.00642073,2.1385e-08,0.00010619,0.102597,0.00081004,0.00047264,3.518e-05,0.00289749,0.746062,0.00135371,0.01570805,1.21,0.00676619,0.00085269,0.00020497,0.00840861,0.057064,0.01138829,0.00010661,0.02371417,0.055855,0.00420388,0.621306,0.00503628,,0.001755
25/02/2026,1898.86,598.64,82.4,0.967,8.59,0.310166,0.0157305,0.996403,0.067881,0.09315,6.6,2.85e-05,0.064365,0.154918,0.00036408,0.00513662,0.00353113,0.02576358,0.00032711,0.0009442,0.03270743,0.694643,0.00058257,0.00638086,2.1276e-08,0.00010357,0.100039,0.00084331,0.00047582,3.558e-05,0.00298577,0.787089,0.00148476,0.01532276,1.29,0.0072267,0.00068997,0.0002162,0.00854222,0.059231,0.01097884,0.00010624,0.02290344,0.05845,0.00422217,0.64826,0.00516302,,0.001824
26/02/2026,2048.4,627.51,87.59,0.9375,9.35,0.343322,0.01684025,1.13,0.070778,0.100031,7.03,2.997e-05,0.065334,0.165494,0.00038462,0.00523064,0.00379188,0.02590604,0.00033156,0.00115633,0.0351864,0.710469,0.00059619,0.00643916,2.2154e-08,0.00010939,0.100627,0.00100701,0.00056133,3.639e-05,0.00296007,0.825676,0.00151568,0.01708168,1.34,0.00729809,0.00068857,0.00020942,0.00882197,0.061035,0.01034801,0.00010455,0.02190557,0.064985,0.00422909,0.653552,0.00520082,,0.001824
27/02/2026,2035.77,627.59,87.64,0.8999,9.41,0.340518,0.0160015,1.14,0.071949,0.109419,6.93,3.002e-05,0.065451,0.166063,0.00038669,0.00521677,0.00384834,0.02561595,0.00032375,0.0010986,0.03052688,0.702656,0.00055498,0.00635194,2.2254e-08,0.00011254,0.099742,0.00097695,0.00050106,4.158e-05,0.0030324,0.829284,0.00151903,0.01660154,1.39,0.00726126,0.00059384,0.00021042,0.00861061,0.06129,0.00916829,0.0001032,0.02150886,0.062002,0.00418198,0.664322,0.00516157,,0.00187
28/02/2026,1857.78,593.65,78.5,0.904,8.58,0.304173,0.01593875,1.051,0.065629,0.094245,6.48,2.69e-05,0.059447,0.148507,0.0003409,0.00577554,0.00348011,0.02551817,0.00030841,0.00096544,0.0279825,0.685202,0.00053395,0.00619207,2.1348e-08,0.00011287,0.100139,0.00091206,0.00049197,3.994e-05,0.00274734,0.785524,0.00137896,0.01528998,1.25,0.00701309,0.00047478,0.00020165,0.008402,0.056041,0.00821125,9.508e-05,0.02071811,0.05917,0.00414665,0.605202,0.0047881,,0.001826
01/03/2026,2007.34,626.07,86.67,0.9311,9.24,0.331814,0.01768725,1.21,0.069847,0.102742,6.95,2.826e-05,0.062256,0.158809,0.00036735,0.00625335,0.00360972,0.02545151,0.00032051,0.00093566,0.03142075,0.718521,0.00052813,0.0061198,2.1551e-08,0.00010652,0.097528,0.00097943,0.00051386,4.43e-05,0.00291253,0.802138,0.00153179,0.01678708,1.34,0.00737546,0.00056737,0.00020072,0.00909878,0.061003,0.01004536,9.603e-05,0.02084921,0.06188,0.00412709,0.657793,0.00502951,,0.001907
02/03/2026,1928.15,613.57,82.57,0.882999,8.88,0.316501,0.01768725,1.18,0.068112,0.098762,6.72,2.715e-05,0.061789,0.147324,0.00034773,0.0059556,0.00344541,0.025225,0.00031099,0.00098546,0.02827337,0.693327,0.00052138,0.00592637,2.1446e-08,0.00010844,0.097406,0.00090904,0.0005131,4.251e-05,0.00278431,0.777701,0.00143028,0.01666208,1.25,0.00698512,0.00047767,0.00020341,0.00871397,0.058014,0.0095391,9.245e-05,0.02037744,0.064643,0.00413775,0.609346,0.00484359,0.067908,0.001991
03/03/2026,1985.56,630.28,85.08,0.908393,9.07,0.321379,0.01514165,1.36,0.068226,0.100788,6.98,2.769e-05,0.062039,0.147042,0.00036429,0.00616016,0.0034775,0.02501333,0.00031375,0.00094848,0.02839273,0.693404,0.00051132,0.00587685,2.1651e-08,0.0001115,0.097811,0.00082278,0.00052404,4.355e-05,0.00290213,0.795383,0.00150471,0.01725246,1.23,0.0069934,0.00048721,0.00020556,0.00885952,0.061969,0.00952524,9.147e-05,0.0202879,0.059373,0.00410608,0.628083,0.00476214,0.067763,0.001935
04/03/2026,2004.75,639.69,87.15,0.915599,9.19,0.334509,0.01514165,1.36,0.067474,0.102692,7.4,2.826e-05,0.065079,0.14945,0.00036745,0.00601253,0.00355254,0.02498687,0.00031621,0.00089794,0.02656188,0.699406,0.00050144,0.00567446,2.159e-08,0.00010965,0.097434,0.00110488,0.00049948,4.253e-05,0.00296194,0.80342,0.00154601,0.01783226,1.19,0.00715231,0.00052567,0.00019742,0.00875862,0.062371,0.0090993,9.167e-05,0.02064442,0.060498,0.00413488,0.610782,0.00427643,0.066992,0.002
05/03/2026,2096.53,650.33,89.96,0.945152,9.39,0.337594,0.02363189,1.29,0.067649,0.10241,7.23,2.894e-05,0.065148,0.152392,0.00037328,0.0066761,0.00353689,0.02496199,0.00031707,0.00103322,0.02739824,0.715571,0.00052835,0.00572181,2.1808e-08,0.00010798,0.096603,0.00094577,0.00054676,4.382e-05,0.00310552,0.805771,0.0015951,0.01824211,1.2,0.00695801,0.0004757,0.00020787,0.00907738,0.062232,0.0110735,9.439e-05,0.02086376,0.060584,0.00412533,0.610646,0.00452241,0.066896,0.002053
06/03/2026,1959.46,626.35,84.07,0.894065,8.92,0.323257,0.01815575,1.23,0.065748,0.098497,6.86,2.757e-05,0.064366,0.144848,0.00035767,0.00643056,0.00336395,0.02464939,0.00031278,0.0010978,0.03024134,0.689554,0.00050314,0.00560478,2.1196e-08,0.00010861,0.09653,0.00079014,0.00051789,4.174e-05,0.0028885,0.774376,0.00150689,0.01732344,1.15,0.00702156,0.00046092,0.00021916,0.0088285,0.062171,0.00959259,9.206e-05,0.02034401,0.058384,0.00410721,0.599798,0.00480623,,0.001968
07/03/2026,1983.63,627.93,84.22,0.902975,9.02,0.326422,0.01763019,1.22,0.065944,0.099128,6.91,2.779e-05,0.064802,0.144672,0.00036002,0.00606172,0.00337015,0.02459181,0.00031005,0.00157152,0.02557186,0.695914,0.00048309,0.0055375,2.1229e-08,0.00010829,0.09867,0.00074451,0.00056796,4.128e-05,0.00286398,0.77636,0.00161411,0.01732102,1.14,0.00695239,0.00045271,0.00021352,0.0088141,0.059349,0.00937717,9.006e-05,0.02087556,0.060432,0.00410966,0.608781,0.00486023,,0.0019
08/03/2026,1950.11,618.35,82.77,0.890991,8.86,0.315226,0.01782939,1.2,0.063782,0.095203,6.35,2.735e-05,0.062817,0.141907,0.000356,0.00602352,0.00324843,0.0246234,0.0003121,0.00143998,0.02020041,0.684969,0.00048426,0.00557767,2.0993e-08,0.00010231,0.098043,0.00074272,0.00053352,4.064e-05,0.0028584,0.772586,0.00155344,0.01691896,1.12,0.00685129,0.00039759,0.00021142,0.00865434,0.060644,0.00924481,9.139e-05,0.02224894,0.056603,0.00412368,0.569341,0.00486082,,0.001931
09/03/2026,1997.13,625.86,83.69,0.907059,9.14,0.32309,0.01784254,1.25,0.06274,0.097653,6.38,2.802e-05,0.066053,0.144104,0.00036931,0.00598887,0.00335682,0.02457684,0.00031564,0.00136669,0.01846672,0.704758,0.00049185,0.00559374,2.1016e-08,0.0001042,0.097269,0.00074272,0.0005633,4.211e-05,0.00294526,0.786808,0.00164705,0.01774454,1.13,0.00692087,0.0003572,0.00020395,0.00857585,0.062055,0.00918958,9.038e-05,0.02024203,0.05621,0.00410519,0.562131,0.00512315,,0.001966
10/03/2026,2062.25,647.26,87.07,0.957321,9.42,0.332339,0.01813344,1.28,0.064936,0.099856,6.66,2.889e-05,0.06735,0.147947,0.00039357,0.00595679,0.00340858,0.02466605,0.00030108,0.00134753,0.02057577,0.705497,0.00049671,0.00571991,2.1625e-08,0.00010453,0.096813,0.00093618,0.00052391,4.235e-05,0.00293419,0.798916,0.00162618,0.01778834,1.13,0.00700578,0.00033267,0.00020403,0.008714,0.062056,0.00903002,9.305e-05,0.01931445,0.056514,0.0041029,0.568861,0.00509307,,0.002031
11/03/2026,2011.29,640.33,85.25,0.947807,9.51,0.327423,0.01693549,1.28,0.062101,0.098373,6.29,2.875e-05,0.070911,0.157289,0.00038555,0.0057396,0.00335226,0.02438446,0.00031725,0.00116985,0.02037135,0.693178,0.00051806,0.00564168,2.1538e-08,9.835e-05,0.099044,0.00091068,0.00051962,4.191e-05,0.00291592,0.776141,0.00159794,0.01763151,1.13,0.00694646,0.00033144,0.00020795,0.0086685,0.06563,0.0090225,9.331e-05,0.01937603,0.056418,0.00417502,0.559245,0.00704305,,0.002016
12/03/2026,2044.7,647.36,85.89,0.980962,9.61,0.330388,0.01614003,1.32,0.062891,0.099229,6.35,2.916e-05,0.068926,0.158074,0.00039876,0.00586382,0.00338769,0.02435786,0.0003171,0.00116727,0.02001322,0.703966,0.0004969,0.00557826,2.1493e-08,9.831e-05,0.099,0.00102734,0.00051502,4.198e-05,0.0029347,0.826307,0.00169622,0.01817068,1.12,0.00701402,0.00018143,0.00020801,0.00876516,0.064296,0.00901959,9.185e-05,0.0193861,0.057123,0.00422597,0.575646,0.00742041,,0.002049
13/03/2026,2097.0,663.05,88.69,1.026,9.84,0.346465,0.01607922,1.33,0.066689,0.103971,6.41,2.998e-05,0.069966,0.179096,0.00041143,0.00594185,0.00352067,0.02436143,0.00032253,0.00120805,0.01591189,0.708825,0.00050145,0.00562215,2.1574e-08,9.853e-05,0.097559,0.00105232,0.00055653,4.16e-05,0.00294702,0.837534,0.00168107,0.01846525,1.16,0.00702587,0.00017571,0.00021283,0.00868828,0.06621,0.00918176,9.25e-05,0.01850762,0.057654,0.00414525,0.590141,0.00762152,,0.002077
14/03/2026,2077.89,653.43,87.4,0.987064,9.6,0.342075,0.01523129,1.32,0.065867,0.100548,6.58,2.959e-05,0.068146,0.178367,0.00038558,0.00590662,0.00341471,0.0243738,0.00032409,0.00114531,0.01609003,0.693849,0.00049882,0.00549909,2.1531e-08,0.00010169,0.097278,0.00099537,0.00054354,4.153e-05,0.00291938,0.831162,0.00175394,0.0180619,1.25,0.00684335,0.00015847,0.00021145,0.00872687,0.067063,0.00931449,8.738e-05,0.0178301,0.05733,0.00409737,0.579428,0.00773378,,0.001986
15/03/2026,2110.48,662.38,88.39,1.003,9.76,0.352473,0.01541832,1.34,0.066195,0.10182,6.77,2.977e-05,0.07102,0.186804,0.0003933,0.00647168,0.00340326,0.023926,0.00032619,0.00109816,0.01581618,0.715183,0.00051127,0.00551292,2.1548e-08,0.0001066,0.097268,0.00097268,0.00054255,4.198e-05,0.00300005,0.843318,0.00183803,0.01853835,1.24,0.00700205,0.00014395,0.00020826,0.00873362,0.066806,0.00948534,9.415e-05,0.01791487,0.05688,0.00400068,0.578856,0.00697596,,0.001973
16/03/2026,2241.81,675.79,93.0,1.058,10.32,0.368462,0.01516794,1.38,0.068497,0.108664,6.69,3.213e-05,0.071561,0.212649,0.00042536,0.00639086,0.00361989,0.02370291,0.0003292,0.00116766,0.01523711,0.723393,0.00051027,0.00561314,2.1879e-08,9.796e-05,0.098133,0.00103631,0.00059994,4.229e-05,0.0030616,0.857439,0.00180104,0.01927385,1.24,0.00715291,0.00016731,0.00020611,0.00889256,0.06844,0.00954896,8.884e-05,0.01821154,0.058895,0.00402319,0.582757,0.00668368,,0.002056
17/03/2026,2322.62,674.61,94.62,1.029,10.32,0.37496,0.01520556,1.47,0.068673,0.1086,7.02,3.161e-05,0.072217,0.23526,0.00041984,0.00653545,0.00360704,0.02368696,0.00032956,0.00112894,0.01270781,0.736393,0.00052009,0.00570537,2.1816e-08,9.564e-05,0.09744,0.00112601,0.00057572,4.242e-05,0.00305704,0.874702,0.00180687,0.01963403,1.23,0.00722343,0.00014359,0.00020369,0.00880412,0.068253,0.00962166,9.623e-05,0.01795187,0.060174,0.00405603,0.588257,0.00639546,,0.002103
18/03/2026,2321.49,674.77,94.16,1.029,10.25,0.369429,0.01474708,1.44,0.06876,0.108055,6.74,3.144e-05,0.074389,0.225676,0.00041392,0.00678181,0.0036873,0.02366766,0.0003401,0.00105191,0.01298333,0.738183,0.0005162,0.00564876,2.1682e-08,8.994e-05,0.097371,0.00109427,0.00055596,4.237e-05,0.0030374,0.873916,0.00175886,0.020139,1.25,0.00719801,0.00013094,0.00021058,0.00883476,0.070112,0.00934287,9.248e-05,0.01817027,0.062022,0.0040154,0.584275,0.00631339,,0.00204
19/03/2026,2159.43,644.33,89.3,0.958981,9.5,0.339238,0.01380561,1.35,0.064005,0.100321,6.54,2.955e-05,0.068763,0.212258,0.00038444,0.00691285,0.00334925,0.02348889,0.00033198,0.00093549,0.01237625,0.683798,0.00050238,0.00555794,1.9984e-08,8.722e-05,0.097244,0.00122236,0.00048154,3.988e-05,0.00285365,0.810799,0.00161711,0.01835422,1.2,0.00710453,0.00013127,0.00020336,0.00873442,0.066656,0.00927529,8.837e-05,0.01763709,0.056936,0.00401719,0.546905,0.00597586,,0.001898
20/03/2026,2166.27,646.41,89.97,0.977465,9.59,0.338459,0.01427541,1.35,0.064077,0.101037,6.55,3.013e-05,0.067132,0.232262,0.00039508,0.00735881,0.00340506,0.02345015,0.00033256,0.00088827,0.01490652,0.689224,0.00050113,0.00561987,1.9201e-08,8.063e-05,0.096416,0.00116955,0.00048154,3.994e-05,0.00286513,0.815203,0.00163617,0.01829334,1.24,0.00779246,0.00015016,0.00019754,0.00863225,0.067684,0.00912273,9.156e-05,0.01639927,0.058954,0.00402162,0.538849,0.00615259,,0.00188
21/03/2026,2153.47,642.83,90.0,0.963409,9.56,0.33337,0.01388286,1.32,0.063187,0.099737,6.51,2.979e-05,0.066759,0.232502,0.00039969,0.00789303,0.00333558,0.02342903,0.00019064,0.00089128,0.01479669,0.689413,0.00049095,0.00564253,1.883e-08,8.505e-05,0.096217,0.00114882,0.00049871,3.941e-05,0.00283831,0.796539,0.00162385,0.01882745,1.2,0.00791396,0.00013745,0.00019767,0.00843207,0.06929,0.00903961,8.862e-05,0.0159323,0.059328,0.00400233,0.532292,0.00624385,,0.001852
22/03/2026,2083.44,630.11,87.26,0.926479,9.13,0.317886,0.01294266,1.29,0.060919,0.094595,6.34,2.863e-05,0.064985,0.219586,0.00038375,0.00783855,0.00314124,0.02332187,0.00020106,0.00089293,0.01237533,0.668464,0.00048994,0.00564005,1.8735e-08,8.433e-05,0.096106,0.00112201,0.00048418,3.79e-05,0.00273505,0.770422,0.00154648,0.01754188,1.12,0.008193,0.00015362,0.00019821,0.00835289,0.071043,0.00891001,8.768e-05,0.01660271,0.057262,0.00395121,0.514369,0.00625026,,0.001796
23/03/2026,2053.02,625.01,86.19,0.898604,9.02,0.312881,0.01244292,1.27,0.059191,0.092601,6.19,2.835e-05,0.063638,0.206184,0.00037162,0.00697972,0.00301254,0.02149585,0.00018546,0.00081594,0.0133576,0.66024,0.00048221,0.00555603,1.8345e-08,8.356e-05,0.096044,0.00103782,0.00046894,3.665e-05,0.00277331,0.767102,0.0015199,0.01675382,1.075,0.00860104,0.00011502,0.00019377,0.00846524,0.071929,0.00887818,8.623e-05,0.01590358,0.054003,0.0039994,0.524961,0.00850574,,0.001792
24/03/2026,2160.55,635.5,91.53,0.957336,9.6,0.332444,0.01227553,1.32,0.060954,0.097235,6.5,2.97e-05,0.066803,0.238043,0.00038687,0.00725543,0.00324013,0.02145014,0.00018571,0.00079746,0.01197073,0.659658,0.00047512,0.00544092,1.8246e-08,7.883e-05,0.094986,0.0012048,0.00047834,3.913e-05,0.00278729,0.789458,0.00157336,0.01758365,1.13,0.00888217,0.00012101,0.00018592,0.00856222,0.073173,0.00913821,9.188e-05,0.01586966,0.056034,0.00403472,0.529718,0.00723312,,0.001795
25/03/2026,2185.67,648.04,92.35,0.965318,9.69,0.334191,0.01237145,1.29,0.061736,0.099409,6.63,3.093e-05,0.065929,0.252658,0.00039146,0.00741583,0.00317124,0.0214153,0.00016464,0.00079615,0.01187682,0.67122,0.00047021,0.00535585,1.8447e-08,8.315e-05,0.094955,0.0012048,0.00047387,3.882e-05,0.00279351,0.795278,0.00166384,0.01799749,1.13,0.0107509,0.00012015,0.00018241,0.00851677,0.071738,0.00904126,8.721e-05,0.0155327,0.056526,0.00398554,0.521526,0.00619224,,0.001873
26/03/2026,2115.21,632.66,88.72,0.936707,9.39,0.320792,0.01261209,1.23,0.059449,0.094709,6.39,2.922e-05,0.065148,0.242096,0.00037137,0.0076122,0.003092,0.02137113,0.00013829,0.0008079,0.01126782,0.660431,0.00046518,0.0053179,1.8131e-08,8.577e-05,0.094456,0.00116983,0.00042295,3.782e-05,0.0027369,0.763168,0.00177984,0.01776323,1.085,0.01083618,0.00011662,0.00017796,0.00838854,0.071018,0.00902641,8.441e-05,0.01529949,0.056668,0.00397824,0.497679,0.00740836,,0.001831
27/03/2026,2040.01,621.51,85.28,0.916902,9.0,0.314505,0.01256955,1.23,0.057546,0.093895,6.27,2.89e-05,0.064711,0.235602,0.00035999,0.00761122,0.00304378,0.02268352,0.00012129,0.0007384,0.01084794,0.661276,0.00051713,0.00543024,1.7977e-08,8.72e-05,0.092,0.00115434,0.00035867,3.811e-05,0.00265534,0.749439,0.00171927,0.01699519,1.13,0.00985469,0.00010981,0.00016258,0.0080605,0.071083,0.00871893,8.234e-05,0.01520892,0.056925,0.00398843,0.478243,0.00813041,,0.001742
28/03/2026,2005.57,613.46,83.53,0.886231,8.82,0.299285,0.01195874,1.17,0.055005,0.090089,6.25,2.793e-05,0.061821,0.23392,0.00035002,0.00712196,0.00292359,0.02985075,0.00012571,0.00073534,0.01064641,0.662205,0.00049942,0.00546986,1.7269e-08,8.655e-05,0.093489,0.00117958,0.00044058,3.669e-05,0.00266082,0.72796,0.00163131,0.01619122,1.17,0.00947457,6.34e-05,0.00015658,0.00785458,0.076921,0.00831407,7.914e-05,0.01499607,0.05393,0.00384614,0.474642,0.00641587,,0.001725
29/03/2026,2003.34,613.5,82.4,0.862926,8.74,0.293097,0.01151669,1.16,0.05369,0.089514,6.24,2.76e-05,0.061506,0.23892,0.00034987,0.00699717,0.00282345,0.02984878,0.00012743,0.00070061,0.01208931,0.658794,0.0006537,0.00639046,1.7285e-08,8.53e-05,0.09321,0.00100225,0.00029567,3.674e-05,0.00260449,0.7202,0.00154245,0.01586076,1.14,0.00980906,5.992e-05,0.00014935,0.00804362,0.072254,0.00828415,7.946e-05,0.01519439,0.053951,0.00374396,0.473667,0.00555572,,0.00168
30/03/2026,2060.23,619.3,84.43,0.88258,9.01,0.303246,0.01151378,1.22,0.053664,0.092782,6.27,2.837e-05,0.062382,0.247506,0.00036198,0.00703879,0.00292264,0.03169834,0.00011964,0.00065809,0.01120314,0.666052,0.0005188,0.00616951,1.7216e-08,8.624e-05,0.093184,0.00100015,0.00031997,3.676e-05,0.00263647,0.724554,0.00160216,0.01632255,1.14,0.00956457,5.366e-05,0.00014703,0.00811647,0.064703,0.00852246,8.19e-05,0.01455301,0.053862,0.00382776,0.482542,0.00499424,,0.001687
31/03/2026,2040.82,607.27,82.62,0.865611,8.84,0.294626,0.01120059,1.18,0.051045,0.092383,6.29,2.768e-05,0.061763,0.230643,0.00035654,0.00674609,0.00289587,0.0303621,0.00012259,0.00054048,0.01074166,0.667104,0.00049823,0.00548904,1.707e-08,8.645e-05,0.093517,0.00096972,0.00028497,3.662e-05,0.00245452,0.722496,0.00152485,0.0166089,1.11,0.00946086,6.202e-05,0.00014239,0.00837688,0.064054,0.00811267,8.174e-05,0.01444655,0.05387,0.00380033,0.483288,0.00596737,,0.001651
01/04/2026,2138.55,616.47,83.78,0.901238,9.29,0.302936,0.01133092,1.22,0.054896,0.096057,6.41,2.836e-05,0.062239,0.243589,0.00036645,0.00721453,0.00298409,0.02790955,0.00010381,0.0005363,0.01070005,0.675105,0.00050341,0.00549944,1.7178e-08,8.662e-05,0.093733,0.00103665,0.00027937,3.701e-05,0.00254206,0.741747,0.00156874,0.01767004,1.16,0.0096729,5.581e-05,0.00013123,0.00827524,0.066287,0.00817699,8.183e-05,0.01439271,0.05599,0.00369732,0.498519,0.00621609,,0.001689
